"category"	"name"	"url"	"description"	"star"	"stackOverflow"	"stackOverflowUrl"	"license"	"licenseUrl"	"site"	"userGuide"	"newStars"	"newWatchs"	"newForks"	"pageText"	"newStackOverflow"	"github"	"allText"	"isExist"
"Distribution"	"Capsule"	"http://www.capsule.io/"	"Simple and powerful packaging and deployment. A fat JAR on steroids or a ""Docker for Java"" that supports JVM-optimized containers..."	"576"	"null"	"null"	"Eclipse Public License v1.0"	"https://en.wikipedia.org/wiki/Eclipse_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Simple and powerful packaging and deployment. A fat JAR on steroids or a ""Docker for Java"" that supports JVM-optimized containers..."	"true"
"Distribution"	"Central Repository"	"http://search.maven.org/"	"Largest binary component repository available as a free service to the open-source community. Default used by Apache Maven and available in all other build tools."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Largest binary component repository available as a free service to the open-source community. Default used by Apache Maven and available in all other build tools."	"true"
"Distribution"	"IzPack"	"http://izpack.org/"	"Setup authoring tool for cross-platform deployments.."	"614"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Setup authoring tool for cross-platform deployments.."	"true"
"Distribution"	"JitPack"	"https://jitpack.io/"	"Easy to use package repository for GitHub. Builds Maven/Gradle projects on demand and publishes ready-to-use packages.."	"614"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Easy to use package repository for GitHub. Builds Maven/Gradle projects on demand and publishes ready-to-use packages.."	"true"
"Distribution"	"Launch4j"	"http://launch4j.sourceforge.net/"	"Wraps JARs in lightweight and native Windows executables. or."	"null"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Wraps JARs in lightweight and native Windows executables. or."	"true"
"Distribution"	"Nexus"	"http://www.sonatype.com/nexus-repository-sonatype"	"Binary management with proxy and caching capabilities."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Binary management with proxy and caching capabilities."	"true"
"Distribution"	"packr"	"https://github.com/libgdx/packr/"	"Packs JARs, assets and the JVM for native distribution on Windows, Linux and Mac OS X.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/libgdx/packr/"	"Packs JARs, assets and the JVM for native distribution on Windows, Linux and Mac OS X.."	"true"
"Distribution"	"Spotify Helios"	"https://github.com/spotify/helios"	"Docker container orchestration platform.."	"952"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/spotify/helios"	"Docker container orchestration platform.."	"true"
"3. Perfomance tools"	"Square Leakcanary"	"https://github.com/square/leakcanary"	"A memory leak detection library for Android and Java.."	"4168"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/square/leakcanary"	"A memory leak detection library for Android and Java.."	"true"
"3. Perfomance tools"	"GCViewer"	"https://github.com/chewiebug/GCViewer"	"Fork of tagtraum industries' GCViewer. Tagtraum stopped development in 2008, I aim to improve support for Sun's / Oracle's java 1.6+ garbage collector logs (including G1 collector).."	"990"	"null"	"null"	"GNU Lesser 2.1"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/chewiebug/GCViewer"	"Fork of tagtraum industries' GCViewer. Tagtraum stopped development in 2008, I aim to improve support for Sun's / Oracle's java 1.6+ garbage collector logs (including G1 collector).."	"true"
"3. Perfomance tools"	"AdoptOpenJDK Jitwatch"	"https://github.com/AdoptOpenJDK/jitwatch"	"Log analyser / visualiser for Java HotSpot JIT compiler. Inspect inlining decisions, hot methods, bytecode, and assembly. View results in the JavaFX user interface.."	"547"	"null"	"null"	"BSD 2"	"https://en.wikipedia.org/wiki/BSD_licenses#2-clause_license_.28.22Simplified_BSD_License.22_or_.22FreeBSD_License.22.29"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/AdoptOpenJDK/jitwatch"	"Log analyser / visualiser for Java HotSpot JIT compiler. Inspect inlining decisions, hot methods, bytecode, and assembly. View results in the JavaFX user interface.."	"true"
"3. Perfomance tools"	"Naver Pinpoint"	"https://github.com/naver/pinpoint"	"Pinpoint is an open source APM (Application Performance Management) tool for large-scale distributed systems written in Java.."	"486"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/naver/pinpoint"	"Pinpoint is an open source APM (Application Performance Management) tool for large-scale distributed systems written in Java.."	"true"
"3. Perfomance tools"	"jHiccup"	"https://github.com/giltene/jHiccup"	"Logs and records platform JVM stalls.."	"null"	"null"	"null"	"BSD 2"	"https://en.wikipedia.org/wiki/BSD_licenses#2-clause_license_.28.22Simplified_BSD_License.22_or_.22FreeBSD_License.22.29"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/giltene/jHiccup"	"Logs and records platform JVM stalls.."	"true"
"3. Perfomance tools"	"JMH"	"http://openjdk.java.net/projects/code-tools/jmh/"	"Microbenchmarking tool for the JVM.."	"null"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Microbenchmarking tool for the JVM.."	"true"
"3. Perfomance tools"	"LatencyUtils"	"https://github.com/LatencyUtils/LatencyUtils"	"Utilities for latency measurement and reporting.."	"null"	"null"	"null"	"BSD 2"	"https://en.wikipedia.org/wiki/BSD_licenses#2-clause_license_.28.22Simplified_BSD_License.22_or_.22FreeBSD_License.22.29"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/LatencyUtils/LatencyUtils"	"Utilities for latency measurement and reporting.."	"true"
"3. Perfomance tools"	"VisualVM"	"http://visualvm.java.net/"	"Visual interface for detailed information about running applications.."	"null"	"null"	"null"	"GNU 2 with the Classpath Exception"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Visual interface for detailed information about running applications.."	"true"
"3. Perfomance tools"	"YourKit Java Profiler"	"https://www.yourkit.com/features/"	"Commercial profiler."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Commercial profiler."	"true"
"3. Perfomance tools"	"JProfiler"	"https://www.ej-technologies.com/products/jprofiler/overview.html"	"Commercial profiler."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Commercial profiler."	"true"
"3. Perfomance tools"	"XRebel"	"http://zeroturnaround.com/software/xrebel/"	"A commercial profiler for Java Web applications."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"A commercial profiler for Java Web applications."	"true"
"4. Code Analysis"	"SonarQube"	"https://github.com/SonarSource/sonarqube"	"Integrates other analysis components via plugins and provides an overview of the metrics over time.."	"655"	"null"	"null"	"GNU Lesser 3"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"http://www.sonarqube.org"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/SonarSource/sonarqube"	"Integrates other analysis components via plugins and provides an overview of the metrics over time.."	"true"
"4. Code Analysis"	"Google Error prone"	"https://github.com/google/error-prone"	"Catches common programming mistakes as compile-time errors.."	"590"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/google/error-prone"	"Catches common programming mistakes as compile-time errors.."	"true"
"4. Code Analysis"	"OpenGrok"	"https://github.com/OpenGrok/OpenGrok"	"OpenGrok is a fast and usable source code search and cross reference engine, written in Java. It helps you search, cross-reference and navigate your source tree. It can understand various program file formats and version control histories like Mercurial, Git, SCCS, RCS, CVS, Subversion, Teamware, ClearCase, Perforce, Monotone and Bazaar.."	"570"	"null"	"null"	"CDDL 1.0"	"http://opensource.org/licenses/CDDL-1.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/OpenGrok/OpenGrok"	"OpenGrok is a fast and usable source code search and cross reference engine, written in Java. It helps you search, cross-reference and navigate your source tree. It can understand various program file formats and version control histories like Mercurial, Git, SCCS, RCS, CVS, Subversion, Teamware, ClearCase, Perforce, Monotone and Bazaar.."	"true"
"4. Code Analysis"	"Checkstyle"	"https://github.com/checkstyle/checkstyle"	"Static analysis of coding conventions and standards.."	"null"	"null"	"null"	"GNU Lesser 2.1"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/checkstyle/checkstyle"	"Static analysis of coding conventions and standards.."	"true"
"4. Code Analysis"	"FindBugs"	"http://findbugs.sourceforge.net/"	"Static analysis of bytecode to find potential bugs.."	"null"	"null"	"null"	"GNU Lesser"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Static analysis of bytecode to find potential bugs.."	"true"
"4. Code Analysis"	"jQAssistant"	"http://jqassistant.org/"	"Static code analysis with Neo4J-based query language.."	"null"	"null"	"null"	"GNU 3"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Static code analysis with Neo4J-based query language.."	"true"
"4. Code Analysis"	"PMD"	"https://github.com/pmd/pmd"	"Source code analysis for finding bad coding practices.."	"null"	"null"	"null"	"BSD 4"	"https://en.wikipedia.org/wiki/BSD_licenses#2-clause_license_.28.22Simplified_BSD_License.22_or_.22FreeBSD_License.22.29"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/pmd/pmd"	"Source code analysis for finding bad coding practices.."	"true"
"5. Monitoring"	"AppDynamics"	"https://www.appdynamics.com/"	"Commercial performance monitor."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Commercial performance monitor."	"true"
"5. Monitoring"	"JavaMelody"	"https://github.com/javamelody/javamelody"	"Performance monitoring and profiling.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/javamelody/javamelody"	"Performance monitoring and profiling.."	"true"
"5. Monitoring"	"jmxtrans"	"https://github.com/jmxtrans/jmxtrans/"	"Tool to connect to multiple JVMs and to query them for their attributes via JMX. Its query language is based on JSON, which allows non-Java programmers to access the JVMs attributes. Likewise, this tool supports different output writes, including Graphite, Ganglia, StatsD, among others.."	"null"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/jmxtrans/jmxtrans/"	"Tool to connect to multiple JVMs and to query them for their attributes via JMX. Its query language is based on JSON, which allows non-Java programmers to access the JVMs attributes. Likewise, this tool supports different output writes, including Graphite, Ganglia, StatsD, among others.."	"true"
"5. Monitoring"	"Kamon"	"http://www.kamon.io/"	"Tool for monitoring applications running on the JVM.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Tool for monitoring applications running on the JVM.."	"true"
"5. Monitoring"	"New Relic"	"http://newrelic.com/"	"Commercial performance monitor."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Commercial performance monitor."	"true"
"5. Monitoring"	"SPM"	"https://sematext.com/spm/"	"Commercial performance monitor with distributing transaction tracing for JVM apps."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Commercial performance monitor with distributing transaction tracing for JVM apps."	"true"
"5. Monitoring"	"Takipi"	"https://www.takipi.com/"	"Commercial in-production error monitoring and debugging."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Commercial in-production error monitoring and debugging."	"true"
"6. Redefinition of classes at runtime"	"Dynamic Code Evolution Virtual Machine (DCE VM)"	"http://ssw.jku.at/dcevm/"	"The Dynamic Code Evolution Virtual Machine (DCE VM) is a modification of the Java HotSpot(TM) VM that allows unlimited redefinition of loaded classes at runtime."	"null"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"The Dynamic Code Evolution Virtual Machine (DCE VM) is a modification of the Java HotSpot(TM) VM that allows unlimited redefinition of loaded classes at runtime."	"true"
"6. Redefinition of classes at runtime"	"DCEVM"	"http://dcevm.github.io/"	"This project is a fork of original DCEVM project. The purpose of the project is to maintain enhanced class redefinition functionality for OpenJDK HotSpot 7/8 and Oracle JVM."	"null"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"This project is a fork of original DCEVM project. The purpose of the project is to maintain enhanced class redefinition functionality for OpenJDK HotSpot 7/8 and Oracle JVM."	"true"
"6. Redefinition of classes at runtime"	"HotswapAgent"	"https://github.com/HotswapProjects/HotswapAgent"	"Java unlimited redefinition of classes at runtime."	"null"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/HotswapProjects/HotswapAgent"	"Java unlimited redefinition of classes at runtime."	"true"
"6. Redefinition of classes at runtime"	"JRebel"	"http://zeroturnaround.com/software/jrebel/"	"Reload code changes instantly. Skip the build and redeploy process. JRebel reloads changes to Java classes, resources, and over 90 frameworks."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Reload code changes instantly. Skip the build and redeploy process. JRebel reloads changes to Java classes, resources, and over 90 frameworks."	"true"
"6. Redefinition of classes at runtime"	"Spring Loaded"	"https://github.com/spring-projects/spring-loaded"	"Java agent that enables class reloading in a running JVM."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/spring-projects/spring-loaded"	"Java agent that enables class reloading in a running JVM."	"true"
"7. Other"	"Google J2ObjC:"	"https://github.com/google/j2objc"	"A Java to iOS Objective-C translation tool and runtime.."	"2940"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/google/j2objc"	"A Java to iOS Objective-C translation tool and runtime.."	"true"
"7. Other"	"Bytecode viewer"	"https://github.com/Konloch/bytecode-viewer"	"A Java 8 Jar & Android APK Reverse Engineering Suite (Decompiler, Editor, Debugger & More).."	"617"	"null"	"null"	"GNU 3"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/Konloch/bytecode-viewer"	"A Java 8 Jar & Android APK Reverse Engineering Suite (Decompiler, Editor, Debugger & More).."	"true"
"7. Other"	"Reflections"	"https://github.com/ronmamo/reflections"	"Java runtime metadata analysis, in the spirit of Scannotations. Reflections scans your classpath, indexes the metadata, allows you to query it on runtime and may save and collect that information for many modules within your project.."	"514"	"null"	"null"	"WTFPL"	"https://en.wikipedia.org/wiki/WTFPL"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/ronmamo/reflections"	"Java runtime metadata analysis, in the spirit of Scannotations. Reflections scans your classpath, indexes the metadata, allows you to query it on runtime and may save and collect that information for many modules within your project.."	"true"
"7. Other"	"Jabba:"	"https://github.com/shyiko/jabba"	"Java Version Manager inspired by (Node.js). The goal is to provide unified pain-free experience of installing (and switching between different versions of) JDK. License."	"73"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/shyiko/jabba"	"Java Version Manager inspired by (Node.js). The goal is to provide unified pain-free experience of installing (and switching between different versions of) JDK. License."	"true"
"7. Other"	"nvm"	"https://github.com/creationix/nvm"	"Java Version Manager inspired by (Node.js). The goal is to provide unified pain-free experience of installing (and switching between different versions of) JDK. License."	"73"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/creationix/nvm"	"Java Version Manager inspired by (Node.js). The goal is to provide unified pain-free experience of installing (and switching between different versions of) JDK. License."	"true"
"7. Other"	"JDK 9"	"https://jdk9.java.net/"	"Early access releases of JDK 9.."	"null"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Early access releases of JDK 9.."	"true"
"7. Other"	"OpenJDK"	"http://openjdk.java.net/"	"Open-source implementation for Linux.."	"null"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Open-source implementation for Linux.."	"true"
"7. Other"	"Zulu OpenJDK"	"http://www.azul.com/downloads/zulu/"	"OpenJDK builds for Windows, Linux, and Mac OS X through Java 8.."	"null"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"OpenJDK builds for Windows, Linux, and Mac OS X through Java 8.."	"true"
"7. Other"	"Zulu OpenJDK 9"	"http://zulu.org/zulu-9-pre-release-downloads/"	"Early access OpenJDK 9 builds for Windows, Linux, and Mac OS X.."	"null"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Early access OpenJDK 9 builds for Windows, Linux, and Mac OS X.."	"true"
"1. Program languages, that was written with Java"	"Clojure"	"https://github.com/clojure/clojure"	"The Clojure programming language.."	"5355"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/clojure/clojure"	"The Clojure programming language.."	"true"
"1. Program languages, that was written with Java"	"JetBrains Kotlin"	"https://github.com/JetBrains/kotlin"	"The Kotlin Programming Language.."	"5208"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/JetBrains/kotlin"	"The Kotlin Programming Language.."	"true"
"1. Program languages, that was written with Java"	"Gocd"	"https://github.com/gocd/gocd"	"Main repository for Go Continuous Delivery.."	"2397"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/gocd/gocd"	"Main repository for Go Continuous Delivery.."	"true"
"1. Program languages, that was written with Java"	"Groovy core"	"https://github.com/apache/groovy"	"The Groovy programming language.."	"1171"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/apache/groovy"	"The Groovy programming language.."	"true"
"1. Program languages, that was written with Java"	"Jphp compiler Jphp"	"https://github.com/jphp-compiler/jphp"	"An alternative to Zend PHP, like JRuby and Jython only for PHP.."	"1177"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/jphp-compiler/jphp"	"An alternative to Zend PHP, like JRuby and Jython only for PHP.."	"true"
"1. Program languages, that was written with Java"	"Trifork Erjang"	"https://github.com/trifork/erjang"	"A JVM-based Erlang VM.."	"530"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/trifork/erjang"	"A JVM-based Erlang VM.."	"true"
"2. Other program languages tools, that was written with Java"	"Go lang idea plugin"	"https://github.com/go-lang-plugin-org/go-lang-idea-plugin"	"Google Go language IDE built using the IntelliJ Platform.."	"1717"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/go-lang-plugin-org/go-lang-idea-plugin"	"Google Go language IDE built using the IntelliJ Platform.."	"true"
"2. Other program languages tools, that was written with Java"	"Processing js"	"https://github.com/jeresig/processing-js"	"A port of the Processing visualization language to JavaScript.."	"1696"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/jeresig/processing-js"	"A port of the Processing visualization language to JavaScript.."	"true"
"2. Other program languages tools, that was written with Java"	"Pysonar2"	"https://github.com/yinwang0/pysonar2"	"PySonar2 is a type inferencer and indexer for Python, which performs sophisticated interprocedural analysis to infer types.."	"1654"	"null"	"null"	"GNU AGPLv3"	"http://www.gnu.org/licenses/agpl-3.0.en.html"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/yinwang0/pysonar2"	"PySonar2 is a type inferencer and indexer for Python, which performs sophisticated interprocedural analysis to infer types.."	"true"
"3. Javascript"	"Yuicompressor"	"https://github.com/yui/yuicompressor"	"The YUI Compressor is a JavaScript compressor which, in addition to removing comments and white-spaces, obfuscates local variables using the smallest possible variable name.."	"1840"	"null"	"null"	"BSD"	"https://en.wikipedia.org/wiki/BSD_licenses"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/yui/yuicompressor"	"The YUI Compressor is a JavaScript compressor which, in addition to removing comments and white-spaces, obfuscates local variables using the smallest possible variable name.."	"true"
"3. Javascript"	"Google Closure compiler"	"https://github.com/google/closure-compiler"	"A JavaScript checker and optimizer.."	"1442"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/google/closure-compiler"	"A JavaScript checker and optimizer.."	"true"
"3. Javascript"	"Frontend maven plugin"	"https://github.com/eirslett/frontend-maven-plugin"	"""Maven-node-grunt-gulp-npm-node-plugin to end all maven-node-grunt-gulp-npm-plugins."" A Maven plugin that downloads/installs Node and NPM locally, runs NPM install, Grunt, Gulp and/or Karma.."	"586"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/eirslett/frontend-maven-plugin"	"""Maven-node-grunt-gulp-npm-node-plugin to end all maven-node-grunt-gulp-npm-plugins."" A Maven plugin that downloads/installs Node and NPM locally, runs NPM install, Grunt, Gulp and/or Karma.."	"true"
"3. Javascript"	"Dynjs"	"https://github.com/dynjs/dynjs"	"ECMAScript runtime for the JVM.."	"533"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/dynjs/dynjs"	"ECMAScript runtime for the JVM.."	"true"
"4. Frameworks that help to create parsers, interpreters or compilers"	"ANTLR"	"http://www.antlr.org/"	"Complex full-featured framework for top-down parsing.."	"null"	"null"	"null"	"BSD 2"	"https://en.wikipedia.org/wiki/BSD_licenses"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Complex full-featured framework for top-down parsing.."	"true"
"4. Frameworks that help to create parsers, interpreters or compilers"	"JavaCC"	"https://javacc.java.net/"	"More specific and slightly easier to learn. Has syntactic lookahead.."	"null"	"null"	"null"	"BSD"	"https://en.wikipedia.org/wiki/BSD_licenses"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"More specific and slightly easier to learn. Has syntactic lookahead.."	"true"
"5. Opensource applications, that was written with Java"	"Square Keywhiz"	"https://github.com/square/keywhiz"	"A system for distributing and managing secrets.."	"979"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/square/keywhiz"	"A system for distributing and managing secrets.."	"true"
"5. Opensource applications, that was written with Java"	"Rundeck"	"https://github.com/rundeck/rundeck"	"Job scheduler and runbook automation. Enable self-service access to existing scripts and tools.."	"853"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/rundeck/rundeck"	"Job scheduler and runbook automation. Enable self-service access to existing scripts and tools.."	"true"
"5. Opensource applications, that was written with Java"	"KeyBox"	"https://github.com/skavanagh/KeyBox"	"KeyBox is a web-based SSH console that centrally manages administrative access to systems. Web-based administration is combined with management and distribution of user's public SSH keys.."	"792"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/skavanagh/KeyBox"	"KeyBox is a web-based SSH console that centrally manages administrative access to systems. Web-based administration is combined with management and distribution of user's public SSH keys.."	"true"
"5. Opensource applications, that was written with Java"	"OpenTripPlanner"	"https://github.com/opentripplanner/OpenTripPlanner"	"An open source multi-modal trip planner.."	"704"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/opentripplanner/OpenTripPlanner"	"An open source multi-modal trip planner.."	"true"
"5. Opensource applications, that was written with Java"	"Netflix Servo"	"https://github.com/Netflix/servo"	"Netflix Application Monitoring Library.."	"681"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/Netflix/servo"	"Netflix Application Monitoring Library.."	"true"
"5. Opensource applications, that was written with Java"	"Jitsi"	"https://github.com/jitsi/jitsi"	"Jitsi is an audio/video and chat communicator that supports protocols such as SIP, XMPP/Jabber, AIM/ICQ, IRC, Yahoo! and many other useful features.."	"676"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/jitsi/jitsi"	"Jitsi is an audio/video and chat communicator that supports protocols such as SIP, XMPP/Jabber, AIM/ICQ, IRC, Yahoo! and many other useful features.."	"true"
"5. Opensource applications, that was written with Java"	"Netflix Exhibitor"	"https://github.com/Netflix/exhibitor"	"ZooKeeper co-process for instance monitoring, backup/recovery, cleanup and visualization.."	"610"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/Netflix/exhibitor"	"ZooKeeper co-process for instance monitoring, backup/recovery, cleanup and visualization.."	"true"
"5. Opensource applications, that was written with Java"	"Glyptodon Guacamole client"	"https://github.com/glyptodon/guacamole-client"	"The HTML5/JavaScript Guacamole client, its containing web application, and related components.."	"556"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/glyptodon/guacamole-client"	"The HTML5/JavaScript Guacamole client, its containing web application, and related components.."	"true"
